order_id,order_number,customer_id,created_at,currency,subtotal,total_discounts,total_shipping,total_tax,total_price,financial_status,fulfillment_status,utm_source,utm_medium,utm_campaign,landing_site,referring_site,tags,discount_code
ord_042089,43089,cust_017214,2026-02-13 09:04:48,GBP,91.66,10.0,0.0,0.0,81.66,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,PRETTYNEW
ord_042099,43099,cust_010431,2026-02-13 13:33:12,GBP,45.83,0.0,9.95,0.0,55.78,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_042105,43105,cust_018930,2026-02-13 16:28:05,GBP,326.66,0.0,0.0,0.0,326.66,paid,fulfilled,direct,none,,/,,,
ord_042107,43107,cust_018148,2026-02-13 21:48:16,GBP,308.33,0.0,0.0,61.67,370.0,paid,fulfilled,direct,none,,/,,,
ord_042160,43160,cust_017463,2026-02-15 19:02:56,GBP,285.83,0.0,0.0,57.17,343.0,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_042168,43168,cust_003614,2026-02-15 22:37:15,GBP,40.0,0.0,9.95,0.0,49.95,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_042428,43428,cust_018148,2026-02-19 20:31:47,GBP,48.33,0.0,4.95,10.66,63.94,paid,fulfilled,direct,none,,/,,,
ord_042429,43429,cust_010431,2026-02-19 13:39:02,GBP,162.5,0.0,0.0,32.5,195.0,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_042447,43447,cust_018738,2026-02-19 13:18:48,GBP,120.83,0.0,0.0,24.17,145.0,partially_refunded,fulfilled,direct,none,,/,,,
ord_042450,43450,cust_007069,2026-02-20 17:19:38,GBP,189.16,0.0,0.0,37.83,226.99,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_042477,43477,cust_014928,2026-02-20 16:57:34,GBP,133.33,13.33,0.0,0.0,120.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,SPRING26
ord_042519,43519,cust_000935,2026-02-21 19:49:46,GBP,40.0,10.0,9.95,0.0,39.95,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,PRETTYNEW
ord_042559,43559,cust_018738,2026-02-22 08:33:32,GBP,266.66,10.0,0.0,51.33,307.99,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,PRETTYNEW
ord_042597,43597,cust_018738,2026-02-22 16:35:08,GBP,141.67,14.17,0.0,25.5,153.0,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_042655,43655,cust_010930,2026-02-23 09:09:21,GBP,145.83,0.0,0.0,0.0,145.83,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_042759,43759,cust_018148,2026-02-23 21:07:21,GBP,189.16,0.0,0.0,37.83,226.99,partially_refunded,fulfilled,organic,organic,,/,,,
ord_042781,43781,cust_017463,2026-02-23 12:50:29,GBP,85.83,0.0,0.0,17.17,103.0,paid,fulfilled,direct,none,,/,,,
ord_042787,43787,cust_010431,2026-02-23 12:53:21,GBP,85.83,0.0,0.0,0.0,85.83,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_042806,43806,cust_010431,2026-02-23 22:31:27,GBP,48.33,10.0,4.95,8.66,51.94,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,PRETTYNEW
ord_042819,43819,cust_012732,2026-02-23 13:07:36,GBP,231.67,0.0,0.0,46.33,278.0,partially_refunded,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_043052,44052,cust_005338,2026-02-25 12:59:12,GBP,141.67,0.0,0.0,28.33,170.0,paid,fulfilled,tiktok,organic_social,,/,,,
ord_043139,44139,cust_003400,2026-02-26 12:29:15,GBP,124.16,0.0,0.0,24.83,148.99,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_043289,44289,cust_003400,2026-02-28 19:59:48,GBP,36.67,0.0,4.95,8.32,49.94,paid,fulfilled,organic,organic,,/,,,
ord_043309,44309,cust_015354,2026-02-28 10:01:07,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_043433,44433,cust_007069,2026-03-02 19:15:43,GBP,45.83,4.58,9.95,0.0,51.2,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,SPRING26
ord_043462,44462,cust_012732,2026-03-03 14:56:47,GBP,126.67,0.0,0.0,25.33,152.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_043571,44571,cust_007069,2026-03-04 21:15:59,GBP,153.33,0.0,0.0,30.67,184.0,paid,fulfilled,direct,none,,/,,,
ord_043686,44686,cust_003614,2026-03-06 15:29:38,GBP,141.67,0.0,0.0,28.33,170.0,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_043730,44730,cust_018738,2026-03-06 13:16:17,GBP,155.0,0.0,0.0,0.0,155.0,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_043735,44735,cust_010431,2026-03-06 08:20:44,GBP,41.67,0.0,9.95,0.0,51.62,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_043997,44997,cust_005338,2026-03-10 09:57:01,GBP,131.67,0.0,0.0,26.33,158.0,paid,fulfilled,direct,none,,/,,,
ord_044007,45007,cust_006122,2026-03-11 14:01:36,GBP,85.0,0.0,0.0,0.0,85.0,paid,fulfilled,direct,none,,/,,,
ord_044113,45113,cust_015354,2026-03-12 10:35:45,GBP,335.83,0.0,0.0,67.17,403.0,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_044131,45131,cust_014928,2026-03-12 20:24:44,GBP,129.17,0.0,0.0,25.83,155.0,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_044177,45177,cust_004077,2026-03-13 11:19:15,GBP,45.83,0.0,12.95,0.0,58.78,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_044241,45241,cust_004201,2026-03-14 22:17:50,GBP,179.17,17.92,0.0,0.0,161.25,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,WELCOME10
ord_044250,45250,cust_003614,2026-03-14 09:48:55,GBP,40.0,10.0,4.95,6.99,41.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,PRETTYNEW
ord_044354,45354,cust_007683,2026-03-16 20:26:52,GBP,45.83,0.0,4.95,10.16,60.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_044367,45367,cust_001900,2026-03-16 13:27:44,GBP,141.67,0.0,0.0,28.33,170.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_044395,45395,cust_018930,2026-03-16 18:12:12,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,organic,organic,,/,,,
ord_044603,45603,cust_010431,2026-03-19 17:45:48,GBP,183.33,0.0,0.0,36.67,220.0,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_044613,45613,cust_004201,2026-03-19 17:56:49,GBP,200.01,0.0,0.0,40.0,240.01,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_044639,45639,cust_015354,2026-03-19 12:02:31,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_044921,45921,cust_010431,2026-03-24 21:03:37,GBP,250.0,0.0,0.0,50.0,300.0,paid,fulfilled,organic,organic,,/,,,
ord_045070,46070,cust_018930,2026-03-25 13:23:42,GBP,112.5,11.25,0.0,20.25,121.5,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_045350,46350,cust_018148,2026-03-29 11:57:13,GBP,41.67,0.0,12.95,0.0,54.62,paid,fulfilled,organic,organic,,/,,,
ord_045414,46414,cust_007069,2026-03-30 08:05:07,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_045447,46447,cust_007069,2026-03-31 09:10:53,GBP,160.83,0.0,0.0,0.0,160.83,partially_refunded,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_045473,46473,cust_017254,2026-03-31 12:25:11,GBP,148.33,0.0,0.0,0.0,148.33,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_045630,46630,cust_018930,2026-04-02 12:14:26,GBP,245.83,24.58,0.0,44.25,265.5,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,SPRING26
ord_045783,46783,cust_010431,2026-04-04 19:53:08,GBP,45.83,4.58,4.95,9.24,55.44,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_045815,46815,cust_018738,2026-04-05 14:20:08,GBP,40.0,4.0,4.95,8.19,49.14,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,SPRING26
ord_045969,46969,cust_003400,2026-04-07 15:56:12,GBP,175.83,10.0,0.0,33.17,199.0,paid,fulfilled,direct,none,,/,,,PRETTYNEW
ord_045979,46979,cust_018148,2026-04-07 18:36:06,GBP,45.83,0.0,4.95,10.16,60.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_046114,47114,cust_018148,2026-04-09 12:04:31,GBP,337.5,0.0,0.0,67.5,405.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_046232,47232,cust_014928,2026-04-10 10:41:59,GBP,129.17,0.0,0.0,25.83,155.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_046271,47271,cust_018930,2026-04-11 14:06:35,GBP,345.83,0.0,0.0,69.17,415.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_046273,47273,cust_018738,2026-04-11 08:38:05,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_046401,47401,cust_018738,2026-04-13 10:09:18,GBP,279.17,0.0,0.0,55.83,335.0,paid,fulfilled,direct,none,,/,,,
ord_046459,47459,cust_007683,2026-04-14 12:01:23,GBP,266.66,0.0,0.0,53.33,319.99,paid,fulfilled,tiktok,organic_social,,/,,,
ord_046487,47487,cust_011297,2026-04-14 14:17:04,GBP,504.16,0.0,0.0,100.83,604.99,partially_refunded,fulfilled,organic,organic,,/,,,
ord_046550,47550,cust_006122,2026-04-15 10:13:49,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_046572,47572,cust_018930,2026-04-15 12:40:45,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_046724,47724,cust_018930,2026-04-17 21:14:20,GBP,125.0,0.0,0.0,25.0,150.0,paid,fulfilled,direct,none,,/,,,
ord_046834,47834,cust_014928,2026-04-19 17:16:03,GBP,429.17,0.0,0.0,85.83,515.0,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_046963,47963,cust_004201,2026-04-21 14:06:47,GBP,143.33,0.0,0.0,28.67,172.0,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_047029,48029,cust_014928,2026-04-22 08:00:44,GBP,83.33,0.0,0.0,16.67,100.0,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_047292,48292,cust_010431,2026-04-25 13:16:49,GBP,40.0,4.0,12.95,0.0,48.95,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,WELCOME10
ord_047528,48528,cust_007683,2026-04-28 19:46:50,GBP,76.67,0.0,0.0,0.0,76.67,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_047657,48657,cust_012732,2026-04-30 13:44:45,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_047953,48953,cust_006122,2026-05-04 12:00:05,GBP,69.17,0.0,12.95,0.0,82.12,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_047978,48978,cust_001900,2026-05-05 11:26:35,GBP,43.33,0.0,12.95,0.0,56.28,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_048354,49354,cust_003400,2026-05-10 16:07:04,GBP,230.0,23.0,0.0,41.4,248.4,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_048533,49533,cust_003400,2026-05-13 10:05:54,GBP,104.17,0.0,0.0,20.83,125.0,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_048544,49544,cust_004077,2026-05-13 12:40:02,GBP,241.67,0.0,0.0,48.33,290.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_049287,50287,cust_009739,2026-05-24 14:53:13,GBP,88.33,0.0,0.0,17.67,106.0,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_049632,50632,cust_018930,2026-05-29 11:30:47,GBP,175.0,0.0,0.0,35.0,210.0,paid,fulfilled,klaviyo,email,Win_Back,/,,,
